6.831716639459588123e+02,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
7.275770727808471747e+02,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
7.363103914757898565e+02,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
7.378630967953287154e+02,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
7.379248414598480394e+02,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
7.452686646437315403e+02,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
7.454997777746193606e+02,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
7.539216701747611751e+02,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
7.736342122478663441e+02,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
7.778838586757501616e+02,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
7.830438615944160574e+02,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
7.833921893730861257e+02,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
8.062562799224763239e+02,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
8.151690511114140918e+02,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
8.200418689190026953e+02,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
8.520720348550458993e+02,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
8.664804321450098996e+02,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
8.968040856956720290e+02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
8.996327104748099828e+02,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
9.191839069913177127e+02,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
9.651477987389756663e+02,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
9.674399358547879046e+02,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.897852813286986020e+02,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
9.982040417716403908e+02,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.005129843958231845e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.015794603070135281e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.050829623890792391e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.078671303180846280e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.107955600807343217e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.121498280869376231e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.128376252292699974e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.131258587750109200e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.148552107929946487e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.178827004567509448e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.238660680837011796e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.256188078971884124e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.261544714940146150e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.280177723366955661e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.288480595602215544e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.317427569782997580e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.328353934907373514e+03,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
1.331898648636006328e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.335361843320535627e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.342050150799189396e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.345176663611513732e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.349571851399283105e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.358458526176868418e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.361643872526336054e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.364275771707781132e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.366772100010385202e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.386265171358817497e+03,6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.428293063444849395e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.449158834400557907e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.450671460565385132e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.463100017743215858e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.524150464388711498e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.530394536856650802e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.550421841439884702e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.551648306289795528e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.565724135926786630e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.587765075336994641e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.590822332653948251e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.614144072613363505e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.614590705633103198e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.659188939522639885e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.670109192908339992e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.693328346273204716e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.702100407158498683e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.703151881934494668e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.717088045379109872e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.729865277864540303e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.731521344218267586e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.752286942212213489e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.764731740788955221e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.775793281377191306e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.778466510957254513e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.783929896189797773e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.803673843737388097e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.812106704329288505e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.814142786841807492e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.828160355762942345e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.837949201041555852e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.839566171842499671e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.842963536647782803e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.855485319701354456e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.868779204462161260e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.872513393321138210e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.888065278209920280e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
1.898752090317278544e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
1.908878765754834603e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.942776595772048495e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
1.990543941069111270e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.012865888826664559e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.023794584278819457e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.042987877789265440e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.091803883729399331e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.105726347640766107e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.107607946969113527e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.157868167085021923e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.168532681380147096e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.172166761918282191e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.187275816936231422e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.189459346639364412e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.201535346942278920e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.221433767974620423e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.224218160460502077e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.232567414203935186e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.240717577773332778e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.260825991921094101e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.267867463783216408e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.276874711751301220e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.280959184628796720e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.282122448432468900e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.295654296274774879e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.309818228411802465e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.324987548312807121e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.346056812392786014e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.352833526395593708e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.359606575955328481e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.388776094898023075e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.450724445667078271e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.456020601591807917e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.512532083653822156e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.513384003239290905e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.535338934349414558e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.537302878325131587e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.538405661567887364e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.541658560618667707e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.554993490070231019e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.559576831494205180e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.562736726936338528e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.578297811117247420e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.579404353874921071e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.600580373164991670e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.602867677896882469e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.603924274213076842e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.611260576622053122e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.622126040819993705e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.630078064432287647e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.633771662289651886e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.644225428995428501e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.669811833387523620e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.672396948979900571e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.705245860110466765e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.721344735467189366e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.735189574318580981e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.748653254776268113e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.751872585491542395e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.764082523033438974e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.773896704231743570e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.778325554476894467e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.787125754508978844e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.794461967908683164e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.818719629586326391e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.820003387000883777e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
2.839223778391683936e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.856994240175263258e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.931909612117845427e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.937167228780655478e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
2.945129630261735201e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
2.961056618982164764e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.005561298229387830e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.034780704901789250e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.040014643050400537e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.043932823371691484e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.067951491118022659e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.085709220260057918e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.105924193834273865e+03,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.120614458677381208e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.122327293484433540e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.137209843887224906e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.149125109314949441e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.158837241262784119e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.172267614116079130e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.197639955656189613e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.201304147301798366e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.232339754731151515e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.235069276822413940e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.235164622353980576e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.257778102147192840e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.268094915969913927e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.314255303054444084e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.336031401265045133e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.376718252209055663e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.387541645420197256e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.391765541133062925e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.393191921903525781e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.402248156320278213e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.412763180305135393e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.413721603926976059e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.431013917256726927e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.437891518899919902e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.444508952892515936e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.446108136526675025e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.446177859254252326e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.490927532909231559e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.498950797637106461e+03,6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.502245609665393658e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.503827134304924130e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.514500982475039564e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.522456999835180341e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.572996398356649479e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.578871484948154830e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.594450340125448292e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.606548977822828419e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.615942772157631225e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.618745923726046840e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.619524367411659568e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.621160756702990511e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.624710193539818192e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.665823084438194201e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.680534279504210190e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.702778609483779292e+03,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
3.763614679720249569e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.780474214458427923e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.780577914036595303e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.784401418835019740e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.807981288038971343e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.813743639079937111e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.818027678419366566e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.823527083514915830e+03,6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.825693388330972084e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.873100779686237729e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.880106306345935536e+03,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
3.903419429405356823e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.910320547268160226e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.936187728898258683e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.959956775429980553e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
3.972848809914376034e+03,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.003178808489431503e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.014877493792499536e+03,2.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
4.020352874957664881e+03,6.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00
4.059096238503568202e+03,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
4.079635943730702820e+03,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
4.086947780362213962e+03,3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
